"Remove_Option","optID","optGroup","optName","optName2","optName3","optPriceDiff","optWholesalePriceDiff","optWeightDiff","optStock","optRegExp","optDefault","optAltImage","optAltLargeImage"
"0","6596","472","5738 (2.0mm w/ 1000ml PCG10EM Aluminum Cup)","","","70.4","0","0","0","","0","",""
"0","6597","472","5735 (2.0mm - Gun Only)","","","0","0","0","0","","0","",""
"0","6598","472","5741 (2.5mm w/ 600ml PCG6PM Plastic Cup)","","","64.24","0","0","0","","0","",""
"0","6599","472","5742 (2.5mm w/ 700ml PCG7EM Aluminum Cup))","","","70.4","0","0","0","","0","",""
"0","6600","472","5743 (2.5mm w/ 1000ml PCG10EM Aluminum Cup)","","","70.4","0","0","0","","0","",""
"0","6601","472","5740 (2.5mm - Gun Only)","","","0","0","0","0","","0","",""
"0","1717","473","4 oz","","","10.6","0","0","0","","0","",""
"0","1718","473","8 oz","","","15.98","0","0","0","","0","",""
"0","1719","473","Pint","","","22.74","0","0","0","","0","",""
"0","3678","473","Quart","","","41.05","0","0","0","","0","",""
"0","1720","474","4 oz","","","12.68","0","0","0","","0","",""
"0","1721","474","8 oz","","","18.12","0","0","0","","0","",""
"0","1722","474","Pint","","","26.63","0","0","0","","0","",""
"0","3674","474","Quart","","","50.26","0","0","0","","0","",""
"0","1732","476","8 oz","","","16.05","0","0","0","","0","",""
"0","1733","476","Pint","","","22.95","0","0","0","","0","",""
"0","3687","476","Quart","","","41.9","0","0","0","","0","",""
"0","1734","477","8 oz","","","15.25","0","0","0","","0","",""
"0","1735","477","Pint","","","22.25","0","0","0","","0","",""
"0","3684","477","Quart","","","40.25","0","0","0","","0","",""
"0","1736","478","Pint","","","16.25","0","0","0","","0","",""
"0","1737","478","Quart","","","41.5","0","0","0","","0","",""
"0","1738","479","WB25BT Angled Tip","","","3.9","0","0","0","","0","",""
"0","1745","481","Right Fat Bob","","","0","0","0","0","","0","",""
"0","1746","481","Left Fat Bob","","","0","0","0","0","","0","",""
"0","1747","482","Size 5 (CRL-5)","","","0","0","0","0","","0","",""
"0","1748","482","Size 6 (CRL-6)","","","0","0","0","0","","0","",""
"0","1749","482","Size 7 (CRL-7)","","","0","0","0","0","","0","",""
"0","1755","483","Size 5 (CRL-5)","","","0","0","0","0","","0","",""
"0","1756","483","Size 6 (CRL-6)","","","0","0","0","0","","0","",""
"0","1757","483","Size 7 (CRL-7)","","","0","0","0","0","","0","",""
"0","1763","484","Size 5 (CRH-5)","","","0","0","0","0","","0","",""
"0","1764","484","Size 6 (CRH-6)","","","0","0","0","0","","0","",""
"0","1765","484","Size 7 (CRH-7)","","","0","0","0","0","","0","",""
"0","1773","485","4oz Color Blender","","","9.99","0","0","0","","0","",""
"0","1774","485","Quart Color Blender","","","31.32","0","0","0","","0","",""
"0","1775","486","189L-0 (11/16"")","","","7.49","0","0","0","","0","",""
"0","1776","486","189L-1 (3/4"")","","","7.91","0","0","0","","0","",""
"0","1777","486","189L-2 (7/8"")","","","8.26","0","0","0","","0","",""
"0","1778","486","189L-3 (15/16"")","","","8.47","0","0","0","","0","",""
"0","1779","486","189L-4 (1"")","","","9.52","0","0","0","","0","",""
"0","1780","486","189L-5 (1-1/16"")","","","9.8","0","0","0","","0","",""
"0","1781","486","189L-6 (1-1/8"")","","","12.11","0","0","0","","0","",""
"0","1782","486","189L-7 (1-3/16"")","","","12.67","0","0","0","","0","",""
"0","1783","486","189L-8 (1-1/4"")","","","13.58","0","0","0","","0","",""
"0","1784","486","189L-9 (1-5/16"")","","","15.96","0","0","0","","0","",""
"0","1785","486","189L-10 (1-3/8"")","","","20.51","0","0","0","","0","",""
"0","1786","486","189L-11 (1-7/16"")","","","21.91","0","0","0","","0","",""
"0","1787","486","189L-12 (1-1/2"")","","","23.31","0","0","0","","0","",""
"0","1788","486","189L-14 (1-1/2"")","","","25.69","0","0","0","","0","",""
"0","1789","486","189L-16 (1-9/16"")","","","28.14","0","0","0","","0","",""
"0","1790","486","189L-18 (1-9/16"")","","","30.03","0","0","0","","0","",""
"0","1791","486","189L-20 (1-5/8"")","","","33.74","0","0","0","","0","",""
"0","1792","487","179L-0 (11/16"")","","","7.21","0","0","0","","0","",""
"0","1793","487","179L-1 (3/4"")","","","7.35","0","0","0","","0","",""
"0","1794","487","179L-2 (7/8"")","","","7.49","0","0","0","","0","",""
"0","1795","487","179L-3 (5/16"")","","","7.84","0","0","0","","0","",""
"0","1796","487","179L-4 (1"")","","","8.33","0","0","0","","0","",""
"0","1797","487","179L-5 (1-1/16"")","","","8.61","0","0","0","","0","",""
"0","1798","487","179L-6 (1-1/8"")","","","10.22","0","0","0","","0","",""
"0","1799","487","179L-7 (1-3/16"")","","","10.85","0","0","0","","0","",""
"0","1800","487","179L-8 (1-1/4"")","","","11.34","0","0","0","","0","",""
"0","1801","487","179L-9 (1-5/16"")","","","12.11","0","0","0","","0","",""
"0","1802","487","179L-10 (1-3/8"")","","","15.75","0","0","0","","0","",""
"0","1803","487","179L-11 (1-7/16"")","","","17.29","0","0","0","","0","",""
"0","1804","487","179L-12 (1-1/2"")","","","18.48","0","0","0","","0","",""
"0","1805","487","179L-14 (1-1/2"")","","","19.67","0","0","0","","0","",""
"0","1806","487","179L-16 (1-9/16"")","","","21.35","0","0","0","","0","",""
"0","1807","487","179L-18 (1-9/16"")","","","22.47","0","0","0","","0","",""
"0","1808","487","179L-20 (1-5/8"")","","","24.22","0","0","0","","0","",""
"0","1809","487","179L-22 (1-5/8"")","","","25.76","0","0","0","","0","",""
"0","1810","487","179L-24 (1-3/4"")","","","28.07","0","0","0","","0","",""
"0","1811","487","179L-26 (1-3/4"")","","","30.94","0","0","0","","0","",""
"0","1812","488","2100-1","","","19.39","0","0","0","","0","",""
"0","1813","488","2100-2","","","20.39","0","0","0","","0","",""
"0","1814","488","2100-3","","","21.09","0","0","0","","0","",""
"0","1815","488","2100-4","","","21.59","0","0","0","","0","",""
"0","1816","488","2100-5","","","22.19","0","0","0","","0","",""
"0","1817","488","2100-6","","","23.29","0","0","0","","0","",""
"0","1818","488","2100-7","","","24.39","0","0","0","","0","",""
"0","1819","488","2100-8","","","26.19","0","0","0","","0","",""
"0","1820","488","2100-9","","","29.49","0","0","0","","0","",""
"0","1821","488","2100-10","","","33.99","0","0","0","","0","",""
"0","1822","488","2100-12","","","38.49","0","0","0","","0","",""
"0","1823","489","2110-2","","","21.09","0","0","0","","0","",""
"0","1824","489","2110-3","","","21.59","0","0","0","","0","",""
"0","1825","489","2110-4","","","22.19","0","0","0","","0","",""
"0","1826","490","2190-2/0","","","12.99","0","0","0","","0","",""
"0","1827","490","2190-0","","","13.99","0","0","0","","0","",""
"0","1828","490","2190-1","","","24.79","0","0","0","","0","",""
"0","1829","490","2190-2","","","29.25","0","0","0","","0","",""
"0","1830","490","2190-3","","","34.5","0","0","0","","0","",""
"0","1831","491","80 Grit #01820","","","64.55","0","0","0","","0","",""
"0","1832","491","150 Grit #01817","","","54.21","0","0","0","","0","",""
"0","1833","491","180 Grit #01816","","","53.93","0","0","0","","0","",""
"0","1834","491","220 Grit #01815","","","53.93","0","0","0","","0","",""
"0","1835","491","320 Grit #01812","","","53.93","0","0","0","","0","",""
"0","1836","491","400 Grit #01811","","","53.93","0","0","0","","0","",""
"0","1837","491","500 Grit #01810","","","53.93","0","0","0","","0","",""
"0","1843","492","1000 Grit #30669","","","0","0","0","0","","0","",""
"0","1844","492","1500 Grit #30667","","","0","0","0","0","","0","",""
"0","1846","493","80 Grit #02599","","","0","0","0","0","","0","",""
"0","1847","493","180 Grit #02595","","","0","0","0","0","","0","",""
"0","1848","493","220 Grit #02594","","","0","0","0","0","","0","",""
"0","1849","493","320 Grit #02591","","","0","0","0","0","","0","",""
"0","1850","493","400 Grit #02590","","","0","0","0","0","","0","",""
"0","1851","493","500 Grit #02589","","","0","0","0","0","","0","",""
"0","1852","494","120 Grit #01441","","","82.2","0","0","0","","0","",""
"0","1853","494","150 Grit #01440","","","114.25","0","0","0","","0","",""
"0","1854","494","180 Grit #01439","","","114.25","0","0","0","","0","",""
"0","1855","494","220 Grit #01380","","","114.25","0","0","0","","0","",""
"0","1856","494","280 Grit #01436","","","114.25","0","0","0","","0","",""
"0","1857","494","320 Grit #01435","","","114.25","0","0","0","","0","",""
"0","1858","494","360 Grit #01434","","","114.25","0","0","0","","0","",""
"0","1859","494","400 Grit #01433","","","114.25","0","0","0","","0","",""
"0","1860","494","500 Grit #01432","","","114.25","0","0","0","","0","",""
"0","1861","495","80 Grit #01213","","","45","0","0","0","","0","",""
"0","1862","495","120 Grit #01211","","","41","0","0","0","","0","",""
"0","1863","495","180 Grit #01209","","","41","0","0","0","","0","",""
"0","1864","495","220 Grit #01208","","","41","0","0","0","","0","",""
"0","1865","495","280 Grit #01206","","","41","0","0","0","","0","",""
"0","1866","495","320 Grit #01205","","","41","0","0","0","","0","",""
"0","1867","495","400 Grit #01203","","","41","0","0","0","","0","",""
"0","1868","495","500 Grit #01202","","","41","0","0","0","","0","",""
"0","1869","496","B/M-SQ-00","","","7.6","0","0","0","","0","",""
"0","1870","496","B/M-SQ-0","","","7.7","0","0","0","","0","",""
"0","2391","496","B/M-SQ-1","","","8.05","0","0","0","","0","",""
"0","5613","496","B/M-SQ-2","","","8.6","0","0","0","","0","",""
"0","1871","497","SLS-00","","","11.41","0","0","0","","0","",""
"0","1872","497","SLS-0","","","12.15","0","0","0","","0","",""
"0","1873","497","SLS-1","","","12.88","0","0","0","","0","",""
"0","1874","498","JN-00","","","16.1","0","0","0","","0","",""
"0","1875","498","JN-0","","","16.45","0","0","0","","0","",""
"0","1876","498","JN-1","","","16.8","0","0","0","","0","",""
"0","1878","499","4055-1/4 (7/8"" length)","","","3.71","0","0","0","","0","",""
"0","1879","499","4055-1/2 (1-1/16"" length)","","","6.23","0","0","0","","0","",""
"0","1880","499","4055-3/4 (1-7/16"" length)","","","8.82","0","0","0","","0","",""
"0","1881","499","4055-1 (1-5/8"" length)","","","10.43","0","0","0","","0","",""
"0","1882","499","4055-1-1/2 (2"" length)","","","14.84","0","0","0","","0","",""
"0","1883","499","4055-2 (2-1/8"" length)","","","17.78","0","0","0","","0","",""
"0","1884","499","4055-2-1/2 (2-1/4"" length)","","","22.82","0","0","0","","0","",""
"0","1885","500","4042-1/4 (9/16"" length)","","","3.85","0","0","0","","0","",""
"0","1886","500","4042-1/2 (3/4"" length)","","","5.81","0","0","0","","0","",""
"0","1887","500","4042-3/4 (1"" length)","","","8.19","0","0","0","","0","",""
"0","1888","500","4042-1 (1-3/16"" length)","","","10.36","0","0","0","","0","",""
"0","1889","501","4090-1/4 (1/2"" length)","","","2.31","0","0","0","","0","",""
"0","1890","501","4090-1/2 (3/4"" length)","","","3.36","0","0","0","","0","",""
"0","1891","501","4090-3/4 (1"" length)","","","4.48","0","0","0","","0","",""
"0","1892","501","4090-1 (1-1/4"" length)","","","6.65","0","0","0","","0","",""
"0","1893","502","4031-1/4 (1/2"" length)","","","5.81","0","0","0","","0","",""
"0","1894","502","4031-1/2 (5/8"" length)","","","7.35","0","0","0","","0","",""
"0","1895","502","4031-3/4 (15/16"" length)","","","17.78","0","0","0","","0","",""
"0","1896","502","4031-1 (1-1/16"" length)","","","23.94","0","0","0","","0","",""
"0","1897","503","4039-1/4 (1/2"" length)","","","5.81","0","0","0","","0","",""
"0","1898","503","4039-1/2 (5/8"" length)","","","8.89","0","0","0","","0","",""
"0","1899","503","4039-3/4 (15/16"" length)","","","19.2","0","0","0","","0","",""
"0","1900","503","4039-1 (1-1/16"" length)","","","24","0","0","0","","0","",""
"0","1902","504","Size Medium","","","0","0","0","0","","0","",""
"0","1903","504","Size Large (OUT OF STOCK)","","","0","0","0","0","","0","",""
"0","1904","504","Size Xtra Large (OUT OF STOCK)","","","0","0","0","0","","0","",""
"0","1906","504","Size 3XL","","","0","0","0","0","","0","",""
"0","1907","505","1ea 5527","","","0.95","0","0","0","","0","",""
"0","1908","505","Box of 50 5527","","","40","0","0","0","","0","",""
"0","1909","506","1010-00","","","15.4","0","0","0","","0","",""
"0","1910","506","1010-0","","","15.9","0","0","0","","0","",""
"0","1911","506","1010-1","","","16.6","0","0","0","","0","",""
"0","1912","507","DGR-117:1/4 FL OZ Cup / Lid","","","24.95","0","0","0","","0","",""
"0","1913","507","DGR-118:1/3 FL OZ Cup / Lid","","","26.95","0","0","0","","0","",""
"0","1914","507","DGR-119:1/2 FL OZ up / Lid","","","26.95","0","0","0","","0","",""
"0","1915","508","200 Yellow","","","0","0","0","0","","0","",""
"0","1916","508","201 Henna","","","0","0","0","0","","0","",""
"0","1917","508","300 White","","","0","0","0","0","","0","",""
"0","1918","508","301 Black","","","0","0","0","0","","0","",""
"0","1919","508","302 Red","","","0","0","0","0","","0","",""
"0","1920","508","304 Blue","","","0","0","0","0","","0","",""
"0","1921","508","305 Green","","","0","0","0","0","","0","",""
"0","1922","508","306 Purple","","","0","0","0","0","","0","",""
"0","1923","508","307 Orange","","","0","0","0","0","","0","",""
"0","1924","508","309 Pink","","","0","0","0","0","","0","",""
"0","1925","508","312 Grn Black","","","0","0","0","0","","0","",""
"0","1926","508","313 Blue Black","","","0","0","0","0","","0","",""
"0","1927","509","$10.00","","","10","0","0","0","","0","",""
"0","1928","509","$15.00","","","15","0","0","0","","0","",""
"0","1929","509","$20.00","","","20","0","0","0","","0","",""
"0","1930","509","$25.00","","","25","0","0","0","","0","",""
"0","1931","509","$50.00","","","50","0","0","0","","0","",""
"0","1932","509","$75.00","","","75","0","0","0","","0","",""
"0","1933","509","$100.00","","","100","0","0","0","","0","",""
"0","1934","509","$125.00","","","125","0","0","0","","0","",""
"0","1935","509","$150.00","","","150","0","0","0","","0","",""
"0","1936","509","$200.00","","","200","0","0","0","","0","",""
"0","1937","509","$225.00","","","225","0","0","0","","0","",""
"0","1938","509","$250.00","","","250","0","0","0","","0","",""
"0","1939","509","$300.00","","","300","0","0","0","","0","",""
"0","1940","509","$325.00","","","325","0","0","0","","0","",""
"0","1941","509","$350.00","","","350","0","0","0","","0","",""
"0","1942","509","$400.00","","","400","0","0","0","","0","",""
"0","1943","509","$500.00","","","500","0","0","0","","0","",""
"0","1947","510","6937 (Medium)","","","0","0","0","0","","0","",""
"0","1948","510","6938 (Large)","","","0","0","0","0","","0","",""
"0","1949","510","6939 (X-Large)","","","0","0","0","0","","0","",""
"0","1950","510","6940 (3X-Large)","","","0","0","0","0","","0","",""
"0","1951","511","2000 (Small)","","","0","0","0","0","","0","",""
"0","1952","511","2001 (Medium)","","","0","0","0","0","","0","",""
"0","1953","511","2002 (Large","","","0","0","0","0","","0","",""
"0","1954","511","2003 (X-Large)","","","0","0","0","0","","0","",""
"0","1955","511","2004 (2X-Large)","","","0","0","0","0","","0","",""
"0","1956","511","2005 (3X-Large)","","","0","0","0","0","","0","",""
"0","1958","512","DGR-123 10' Hose","","","30.95","0","0","0","","0","",""
"0","1959","512","DGR-124 10' Hose w/ Quick Connect","","","49.95","0","0","0","","0","",""
"0","1960","512","DGR-125 20' Hose","","","41.95","0","0","0","","0","",""
"0","1961","512","DGR-126 20' Hose w/ Quick Connect","","","61.5","0","0","0","","0","",""
"0","1963","513","STOCK (Short Round) Select to Add Additional Trigger","","","0","0","0","0","","1","",""
"0","1964","513","Medium - Round Button (I-100-2) $14.95","","","14.95","0","0","0","","0","",""
"0","6091","513","Tall - Round Button (I-100-3) $26.95","","","26.95","0","0","0","","0","",""
"0","6092","513","Medium - Square Button (I-545-4) $26.95","","","26.95","0","0","0","","0","",""
"0","1966","514","H1921-10 (10')","","","22.95","0","0","0","","0","",""
"0","1967","514","H1921-15 (15')","","","26","0","0","0","","0","",""
"0","1968","514","H1921-20 (20')","","","30.95","0","0","0","","0","",""
"0","1969","514","H1921-25 (25')","","","36","0","0","0","","0","",""
"0","1970","514","H1921-50 (50')","","","59.95","0","0","0","","0","",""
"0","1971","515","No.2 9oz Propel","","","7.95","0","0","0","","0","",""
"0","1972","515","No.17 15oz Propel","","","10.95","0","0","0","","0","",""
"0","1977","517","4oz Skin Tone","","","12.99","0","0","0","","0","",""
"0","1978","517","16oz Skin Tone","","","42.9","0","0","0","","0","",""
"0","1979","518","1oz Dura Platinum","","","15.95","0","0","0","","0","",""
"0","1980","518","4oz Dura Platinum","","","38.25","0","0","0","","0","",""
"0","1981","518","16oz Dura Platinum","","","153","0","0","0","","0","",""
"0","1982","519","K150 Set w/ (1) Silver Handle","","","21.95","0","0","0","","0","",""
"0","1983","519","K155 Set w/ (5) Colored Handles","","","29.95","0","0","0","","0","",""
"0","1984","520","Size Large (KP-SHIRTL)","","","0","0","0","0","","0","",""
"0","1985","520","Size X Large (KP-SHIRTXL)","","","0","0","0","0","","0","",""
"0","1986","520","Size 2XL (KP-SHIRT2)","","","0","0","0","0","","0","",""
"0","1987","521","22oz (SYS107-2)","","","20","0","0","0","","0","",""
"0","1988","521","Gallon (SYS107-3)","","","49.5","0","0","0","","0","",""
"0","1993","522","Quart","","","31.75","0","0","0","","0","",""
"0","1994","522","Gallon","","","86.75","0","0","0","","0","",""
"0","1995","523","Quart","","","36.95","0","0","0","","0","",""
"0","1996","523","Gallon","","","112.95","0","0","0","","0","",""
"0","1997","524","Quart (7102-Q)","","","42.5","0","0","0","","0","",""
"0","1998","524","Half Pint (7102-HP)","","","15.5","0","0","0","","0","",""
"0","1999","525","Quart (5182-4)","","","48.95","0","0","0","","0","",""
"0","2000","525","Half Pint (5182-16)","","","16.95","0","0","0","","0","",""
"0","2001","526","FT-01 Dark Flesh Shadow Green","","","0","0","0","0","","0","",""
"0","2002","526","FT-02 Pinky Flesh","","","0","0","0","0","","0","",""
"0","2003","526","FT-03 Dark Flesh Shadow Red","","","0","0","0","0","","0","",""
"0","2004","526","FT-04 Gold Shade","","","0","0","0","0","","0","",""
"0","2005","526","FT-05 Dark Shade","","","0","0","0","0","","0","",""
"0","2007","527","AJ/MD-1 (14/16"")","","","3","0","0","0","","0","",""
"0","2008","527","AJ/MD-2 (1"")","","","3.35","0","0","0","","0","",""
"0","2009","528","AJ/EL-0 (1"")","","","5.4","0","0","0","","0","",""
"0","2010","528","AJ/EL-1 (1-1/4"")","","","5.95","0","0","0","","0","",""
"0","2011","528","AJ/EL-2 (1-3/8"")","","","6.44","0","0","0","","0","",""
"0","2012","529","840-4/0 (1"")","","","5.25","0","0","0","","0","",""
"0","2013","529","840-2/0 (1-1/8"")","","","5.39","0","0","0","","0","",""
"0","2014","529","840-0 (1-3/8"")","","","5.74","0","0","0","","0","",""
"0","2015","529","840-2 (1-5/8"")","","","6.51","0","0","0","","0","",""
"0","2016","529","840-4 (1-3/4"")","","","7.77","0","0","0","","0","",""
"0","2017","530","AW20-N02GH (Round Gauge)","","","0","0","0","0","","0","",""
"0","2018","530","AW20-N02EH (Embedded Gauge)","","","0","0","0","0","","0","",""
"0","2019","531","AF20-N01-CZ (1/8"" thread)","","","0","0","0","0","","0","",""
"0","2020","531","AF20-N02-CZ (1/4"" thread)","","","0","0","0","0","","0","",""
"0","2021","532","AMG250C-N02 (1/4"" no auto drain)","","","69.95","0","0","0","","0","",""
"0","2022","532","AMG250C-N02C (1/4"" auto drain)","","","99.95","0","0","0","","0","",""
"0","2025","533","AR20-N02GH (1/4"" Round Gauge)","","","0","0","0","0","","0","",""
"0","2026","533","AR20-N02EH (1/4"" Embedded Gauge)","","","0","0","0","0","","0","",""
"0","2027","534","K40-MP1.0 (0-140 psi back mount)","","","0","0","0","0","","0","",""
"0","2028","534","K40-MP0.4 (0-60 psi back mount)","","","0","0","0","0","","0","",""
"0","2029","534","KA40-MP1.0 (0-140 psi bottom mount)","","","0","0","0","0","","0","",""
"0","2030","534","KA40-MP0.4 (0-60 psi bottom mount)","","","0","0","0","0","","0","",""
"0","2031","535","MIC4 (4 port)","","","47.95","0","0","0","","0","",""
"0","2032","535","MIC8 (12 port)","","","79.95","0","0","0","","0","",""
"0","2034","536","IRP086021 Female Thread","","","0","0","0","0","","0","",""
"0","2035","536","IRP086251 Male Thread","","","0","0","0","0","","0","",""
"0","2036","537","URP066201 Female Thread","","","0","0","0","0","","0","",""
"0","2037","537","URP066251 Male Thread","","","0","0","0","0","","0","",""
"0","2038","538","ERP076201 Female Thread","","","0","0","0","0","","0","",""
"0","2039","538","ERP076251 Male Thread","","","0","0","0","0","","0","",""
"0","2041","539","QDMP (Fits Paasche)","","","0","0","0","0","","0","",""
"0","4937","539","QDMI (Fits Iwata/Sata/Tamiya)","","","0","0","0","0","","0","",""
"0","2042","540","5400C-1 Gallon","","","43","0","0","0","","0","",""
"0","2043","540","5400C-4 Quart","","","13","0","0","0","","0","",""
"0","2044","541","69501 Gallon","","","65.75","0","0","0","","0","",""
"0","2045","541","69504 Quart","","","22.5","0","0","0","","0","",""
"0","2046","541","69508 Pint","","","13.89","0","0","0","","0","",""
"0","2049","542","Large","","","0","0","0","0","","0","",""
"0","2050","542","X-Large","","","0","0","0","0","","0","",""
"0","2051","543","Small/Medium","","","0","0","0","0","","0","",""
"0","2052","543","Large/XL","","","0","0","0","0","","0","",""
"0","2053","544","Small","","","16.95","0","0","0","","0","",""
"0","2054","544","Medium","","","16.95","0","0","0","","0","",""
"0","2055","544","Large","","","16.95","0","0","0","","0","",""
"0","2056","544","X-Large","","","16.95","0","0","0","","0","",""
"0","2057","544","2X-Large","","","18.95","0","0","0","","0","",""
"0","2058","545","Small","","","0","0","0","0","","0","",""
"0","2059","545","Medium","","","0","0","0","0","","0","",""
"0","2060","545","Large","","","0","0","0","0","","0","",""
"0","2061","545","X-Large","","","0","0","0","0","","0","",""
"0","2062","546","Small","","","20.95","0","0","0","","0","",""
"0","2063","546","Medium","","","20.95","0","0","0","","0","",""
"0","2064","546","Large","","","20.95","0","0","0","","0","",""
"0","2065","546","X-Large","","","20.95","0","0","0","","0","",""
"0","2066","546","2X-Large","","","22.95","0","0","0","","0","",""
"0","2067","547","Small/Medium","","","0","0","0","0","","0","",""
"0","2068","547","Large/X-Large","","","0","0","0","0","","0","",""
"0","2069","548","Black","","","0","0","0","0","","0","",""
"0","2070","548","White","","","0","0","0","0","","0","",""
"0","2071","549","Grey / Black","","","0","0","0","0","","0","",""
"0","2072","549","Black / Black","","","0","0","0","0","","0","",""
"0","2073","550","Small","","","0","0","0","0","","0","",""
"0","2074","550","Medium","","","0","0","0","0","","0","",""
"0","2075","550","Large","","","0","0","0","0","","0","",""
"0","2076","550","X-Large","","","0","0","0","0","","0","",""
"0","2077","551","White/Black","","","0","0","0","0","","0","",""
"0","2078","551","Black/Red","","","0","0","0","0","","0","",""
"0","2079","551","Black/White","","","0","0","0","0","","0","",""
"0","2080","552","Black/White","","","0","0","0","0","","0","",""
"0","2081","552","Black/Green","","","0","0","0","0","","0","",""
"0","2082","553","Black/Bone","","","0","0","0","0","","0","",""
"0","2083","553","Black/Red","","","0","0","0","0","","0","",""
"0","2084","554","Black/White","","","0","0","0","0","","0","",""
"0","2085","554","Black/Green","","","0","0","0","0","","0","",""
"0","2086","554","Black/Red","","","0","0","0","0","","0","",""
"0","2087","555","Black/Bone","","","0","0","0","0","","0","",""
"0","2088","555","Black/Grey","","","0","0","0","0","","0","",""
"0","2089","556","Black/White","","","0","0","0","0","","0","",""
"0","2090","556","Black/Charcoal","","","0","0","0","0","","0","",""
"0","2091","557","Black/Bone","","","0","0","0","0","","0","",""
"0","2092","557","Black/Grey","","","0","0","0","0","","0","",""
"0","2093","557","Rust/Black","","","0","0","0","0","","0","",""
"0","2094","558","Pink/Black","","","0","0","0","0","","0","",""
"0","2095","558","Black/Pink","","","0","0","0","0","","0","",""
"0","2096","559","Black/Pink","","","0","0","0","0","","0","",""
"0","2097","559","White/Black","","","0","0","0","0","","0","",""
"0","2098","560","Red/White","","","0","0","0","0","","0","",""
"0","2099","560","Pink/Black","","","0","0","0","0","","0","",""
"0","2100","560","Black/White","","","0","0","0","0","","0","",""
"0","2101","561","Black/Red","","","0","0","0","0","","0","",""
"0","2102","561","Pink/Purple","","","0","0","0","0","","0","",""
"0","2103","561","Pink/Black","","","0","0","0","0","","0","",""
"0","2104","562","Red/Black","","","0","0","0","0","","0","",""
"0","2105","562","Pink/Black","","","0","0","0","0","","0","",""
"0","2106","562","Black/Pink","","","0","0","0","0","","0","",""
"0","2107","563","Black/Red","","","0","0","0","0","","0","",""
"0","2108","563","Black/Pink","","","0","0","0","0","","0","",""
"0","2109","564","Black/White","","","0","0","0","0","","0","",""
"0","2110","564","White/Red","","","0","0","0","0","","0","",""
"0","2111","564","Black, Black/Pink","","","0","0","0","0","","0","",""
"0","2112","565","Large","","","20","0","0","0","","0","",""
"0","2113","565","X-Large","","","20","0","0","0","","0","",""
"0","2114","565","2X-Large","","","22","0","0","0","","0","",""
"0","2115","566","4oz","","","6.95","0","0","0","","0","",""
"0","2116","566","16oz","","","26.25","0","0","0","","0","",""
"0","2117","566","32oz","","","49.75","0","0","0","","0","",""
"0","2119","567","1oz White (7-02)","","","3.85","0","0","0","","0","",""
"0","2120","567","4oz White (8-02)","","","11","0","0","0","","0","",""
"0","2126","568","Hard Back (DWHARD)","","","29.95","0","0","0","","0","",""
"0","2127","569","1 oz","","","5.95","0","0","0","","0","",""
"0","2128","569","2 oz","","","7.95","0","0","0","","0","",""
"0","2129","569","4 oz","","","13.95","0","0","0","","0","",""
"0","2130","569","8 oz","","","23.95","0","0","0","","0","",""
"0","2252","569","16 oz","","","44.95","0","0","0","","0","",""
"0","2253","569","1oz PRE REDUCED 1:1","","","5.95","0","0","0","","0","",""
"0","2952","569","2oz PRE REDUCED 1:1","","","7.95","0","0","0","","0","",""
"0","2953","569","4oz PRE REDUCED 1:1","","","13.95","0","0","0","","0","",""
"0","2954","569","8oz PRE REDUCED 1:1","","","23.95","0","0","0","","0","",""
"0","2955","569","16oz PRE REDUCED 1:1","","","44.95","0","0","0","","0","",""
"0","2956","569","Quart","","","85","0","0","0","","0","",""
"0","2147","574","1/2oz by vol.","","","34.95","0","0","0","","0","",""
"0","2148","574","4 oz","","","79.95","0","0","0","","0","",""
"0","2149","575","1/2 oz by vol.","","","34.95","0","0","0","","0","",""
"0","2150","575","4 oz","","","79.95","0","0","0","","0","",""
"0","2151","576","1.3mm w/700ml cup (5662)","","","504.24","0","0","0","","0","",""
"0","2152","576","1.4mm w/700ml cup (5672)","","","504.24","0","0","0","","0","",""
"0","2153","576","1.5mm w/700ml cup (5682)","","","504.24","0","0","0","","0","",""
"0","2154","576","1.3mm w/1000ml cup (5663)","","","504.24","0","0","0","","0","",""
"0","2155","576","1.4mm w/1000ml cup (5673)","","","504.24","0","0","0","","0","",""
"0","2156","576","1.5mm w/1000ml cup (5683)","","","504.24","0","0","0","","0","",""
"0","2157","576","1.3mm Gun Only (5660)","","","452.32","0","0","0","","0","",""
"0","2158","576","1.4mm Gun Only (5670)","","","452.32","0","0","0","","0","",""
"0","2159","576","1.5mm Gun Only (5680)","","","452.32","0","0","0","","0","",""
"0","2160","577","2"" x 5 yards (HS200)","","","14.4","0","0","0","","0","",""
"0","2161","577","4"" x 5 yards (HS201)","","","17.1","0","0","0","","0","",""
"0","2162","578","18"" x 20 yards WHITE (FA365)","","","69.95","0","0","0","","0","",""
"0","2163","578","18"" x 20 yards CLEAR (FA362)","","","69.95","0","0","0","","0","",""
"0","2164","578","24"" x 20 yards WHITE (FA364)","","","92.95","0","0","0","","0","",""
"0","2165","578","24"" x 20 yards CLEAR (FA363)","","","92.95","0","0","0","","0","",""
"0","2166","579","1/2"" x 75 yards (IMSR-05)","","","18.95","0","0","0","","0","",""
"0","2167","579","3/4"" x 22 yards (IMSR3/4)","","","28.95","0","0","0","","0","",""
"0","2169","580","Large Stencil","","","0","0","0","0","","0","",""
